DateTime,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
58:00.0,1.30475,1.30535,1.30473,1.30509,1.30476,1.30537,1.30476,1.30511
59:00.0,1.30509,1.3054,1.30497,1.30531,1.30511,1.3054,1.30496,1.30533
00:00.0,1.30531,1.30542,1.30522,1.30532,1.30533,1.30543,1.30524,1.30536
01:00.0,1.30532,1.30584,1.30522,1.30575,1.30536,1.30586,1.30523,1.30577
02:00.0,1.30575,1.30595,1.30562,1.30565,1.30577,1.30599,1.30564,1.30567
03:00.0,1.30565,1.30569,1.30555,1.30563,1.30567,1.30571,1.30558,1.30565
04:00.0,1.30563,1.30601,1.30555,1.30588,1.30565,1.30597,1.30558,1.30591
05:00.0,1.30588,1.30614,1.30588,1.306,1.30591,1.30615,1.30591,1.30603
06:00.0,1.306,1.3065,1.306,1.30625,1.30603,1.30653,1.30603,1.30628
07:00.0,1.30625,1.3063,1.30575,1.30579,1.30628,1.30631,1.30578,1.3058
08:00.0,1.30579,1.30587,1.30533,1.30537,1.3058,1.30591,1.30533,1.30536
09:00.0,1.30537,1.30554,1.3053,1.30543,1.30536,1.30556,1.3053,1.30547
10:00.0,1.30543,1.30543,1.3052,1.30527,1.30547,1.30547,1.30523,1.30529
11:00.0,1.30527,1.30536,1.30517,1.30536,1.30529,1.30536,1.3052,1.30536
12:00.0,1.30536,1.30583,1.30536,1.30582,1.30536,1.30583,1.30536,1.30582
13:00.0,1.30582,1.30593,1.30565,1.30569,1.30582,1.30594,1.30567,1.30571
14:00.0,1.30569,1.30569,1.30554,1.30557,1.30571,1.30572,1.30557,1.30558
15:00.0,1.30557,1.30565,1.30545,1.3055,1.30558,1.30568,1.30549,1.30553
16:00.0,1.3055,1.30553,1.30523,1.30529,1.30553,1.30553,1.30527,1.30533
17:00.0,1.30529,1.30539,1.30495,1.30499,1.30533,1.3054,1.30496,1.305
18:00.0,1.30499,1.30522,1.30495,1.30516,1.305,1.30526,1.305,1.30518
19:00.0,1.30516,1.30525,1.30499,1.30508,1.30518,1.30527,1.30501,1.30509
20:00.0,1.30508,1.30509,1.30498,1.30503,1.30509,1.30511,1.30502,1.30504
21:00.0,1.30503,1.30552,1.30498,1.30545,1.30504,1.30552,1.305,1.30547
22:00.0,1.30545,1.30549,1.30517,1.30532,1.30547,1.3055,1.30521,1.30536
23:00.0,1.30532,1.30549,1.30517,1.30547,1.30536,1.30552,1.30519,1.30549
24:00.0,1.30547,1.30552,1.30531,1.30545,1.30549,1.30553,1.30533,1.30547
25:00.0,1.30545,1.30563,1.30538,1.30563,1.30547,1.30566,1.30543,1.30566
26:00.0,1.30563,1.30662,1.30563,1.30655,1.30566,1.30662,1.30566,1.30657
27:00.0,1.30655,1.30669,1.30629,1.30668,1.30657,1.30674,1.30634,1.30673
28:00.0,1.30668,1.30682,1.30644,1.30648,1.30673,1.30684,1.30644,1.3065
29:00.0,1.30648,1.30665,1.30639,1.30653,1.3065,1.30663,1.30639,1.30655
30:00.0,1.30653,1.3066,1.3063,1.30641,1.30655,1.30664,1.30633,1.30643
31:00.0,1.30641,1.30641,1.30613,1.30632,1.30643,1.30643,1.30616,1.30633
32:00.0,1.30632,1.30633,1.30616,1.30622,1.30633,1.30636,1.30619,1.30625
33:00.0,1.30622,1.30622,1.30604,1.30619,1.30625,1.30625,1.30607,1.30622
34:00.0,1.30619,1.30624,1.30605,1.30606,1.30622,1.30623,1.30607,1.30607
35:00.0,1.30606,1.30606,1.30591,1.30601,1.30607,1.30607,1.30593,1.30603
36:00.0,1.30601,1.30601,1.30566,1.3057,1.30603,1.30603,1.30569,1.3057
37:00.0,1.3057,1.30601,1.30564,1.306,1.3057,1.30603,1.30567,1.30603
38:00.0,1.306,1.30639,1.306,1.30636,1.30603,1.30638,1.30602,1.30638
39:00.0,1.30636,1.30645,1.30623,1.30623,1.30638,1.30647,1.30626,1.30626
40:00.0,1.30623,1.30623,1.30583,1.30603,1.30626,1.30626,1.30586,1.30605
41:00.0,1.30603,1.30607,1.30581,1.30585,1.30605,1.3061,1.30584,1.30587
42:00.0,1.30585,1.30596,1.30561,1.30575,1.30587,1.30599,1.30564,1.30579
43:00.0,1.30575,1.30606,1.30556,1.30586,1.30579,1.30608,1.30558,1.3059
44:00.0,1.30586,1.30592,1.30566,1.30566,1.3059,1.30594,1.30567,1.30567
45:00.0,1.30566,1.3058,1.30561,1.30565,1.30567,1.30581,1.3056,1.30568
46:00.0,1.30565,1.30571,1.30519,1.30535,1.30568,1.30574,1.30517,1.30538
47:00.0,1.30535,1.30554,1.30534,1.30551,1.30538,1.30555,1.30537,1.30553
48:00.0,1.30551,1.30559,1.30543,1.30545,1.30553,1.30558,1.30547,1.3055
49:00.0,1.30545,1.30554,1.30523,1.3055,1.3055,1.30555,1.30526,1.30553
50:00.0,1.3055,1.30575,1.30549,1.30564,1.30553,1.30573,1.30552,1.30568
51:00.0,1.30564,1.30564,1.30542,1.30563,1.30568,1.30568,1.30545,1.30563
52:00.0,1.30563,1.30567,1.30554,1.30562,1.30563,1.3057,1.30558,1.30565
53:00.0,1.30562,1.30574,1.30557,1.30567,1.30565,1.30578,1.30559,1.3057
54:00.0,1.30567,1.30575,1.30566,1.30568,1.3057,1.30578,1.30568,1.30572
55:00.0,1.30568,1.30602,1.30568,1.30602,1.30572,1.30605,1.30571,1.30603
56:00.0,1.30602,1.30602,1.30575,1.30575,1.30603,1.30603,1.30578,1.30579
57:00.0,1.30575,1.30592,1.30575,1.30582,1.30579,1.30593,1.30577,1.30586
58:00.0,1.30582,1.30604,1.3058,1.30599,1.30586,1.30607,1.30581,1.306
59:00.0,1.30599,1.30619,1.30599,1.30604,1.306,1.3062,1.306,1.30607
00:00.0,1.30604,1.30624,1.30592,1.30612,1.30607,1.30627,1.30596,1.30616
01:00.0,1.30612,1.30613,1.30577,1.30586,1.30616,1.30616,1.30579,1.30589
02:00.0,1.30586,1.30603,1.30579,1.30588,1.30589,1.30606,1.30584,1.30589
03:00.0,1.30588,1.30592,1.30574,1.30582,1.30589,1.30592,1.30578,1.30584
04:00.0,1.30582,1.30586,1.30547,1.30575,1.30584,1.30587,1.30549,1.30579
05:00.0,1.30575,1.30587,1.30572,1.30587,1.30579,1.30588,1.30576,1.30588
06:00.0,1.30587,1.30597,1.30567,1.30573,1.30588,1.30599,1.3057,1.30576
07:00.0,1.30573,1.30605,1.30573,1.30584,1.30576,1.30608,1.30576,1.30588
08:00.0,1.30584,1.30593,1.3056,1.30566,1.30588,1.30595,1.30561,1.30568
09:00.0,1.30566,1.30568,1.3056,1.30566,1.30568,1.3057,1.30562,1.30569
10:00.0,1.30566,1.30572,1.30552,1.30562,1.30569,1.30574,1.30556,1.30565
11:00.0,1.30562,1.30563,1.30527,1.30527,1.30565,1.30566,1.30528,1.30528
12:00.0,1.30527,1.30532,1.30499,1.30507,1.30528,1.30535,1.305,1.3051
13:00.0,1.30507,1.30513,1.30476,1.30496,1.3051,1.30514,1.30479,1.30501
14:00.0,1.30496,1.30504,1.30475,1.3049,1.30501,1.30505,1.3048,1.30494
15:00.0,1.3049,1.30507,1.30489,1.30506,1.30494,1.3051,1.30493,1.30509
16:00.0,1.30506,1.30523,1.30506,1.30511,1.30509,1.30525,1.30509,1.30513
17:00.0,1.30511,1.30515,1.30507,1.30511,1.30513,1.30517,1.3051,1.30515
18:00.0,1.30511,1.30522,1.30504,1.30516,1.30515,1.30523,1.30508,1.30515
19:00.0,1.30516,1.30526,1.30514,1.30524,1.30515,1.30526,1.30515,1.30526
20:00.0,1.30524,1.30537,1.30524,1.30525,1.30526,1.30537,1.30526,1.30528
21:00.0,1.30525,1.30545,1.30525,1.30538,1.30528,1.30545,1.30528,1.30541
22:00.0,1.30538,1.30546,1.30538,1.30545,1.30541,1.30546,1.3054,1.30545
23:00.0,1.30545,1.30545,1.3052,1.30526,1.30545,1.30545,1.30522,1.30528
24:00.0,1.30526,1.30543,1.30525,1.30536,1.30528,1.30544,1.30528,1.30539
25:00.0,1.30536,1.30536,1.30526,1.30533,1.30539,1.30539,1.3053,1.30535
26:00.0,1.30533,1.30544,1.30526,1.30535,1.30535,1.30544,1.30529,1.30539
27:00.0,1.30535,1.30541,1.30524,1.30538,1.30539,1.30543,1.30524,1.30541
28:00.0,1.30538,1.30541,1.30533,1.30535,1.30541,1.30543,1.30536,1.30538
29:00.0,1.30535,1.30577,1.30522,1.30576,1.30538,1.30579,1.30524,1.30579
30:00.0,1.30576,1.30576,1.30527,1.30541,1.30579,1.3058,1.30531,1.30544
31:00.0,1.30541,1.30541,1.3052,1.30522,1.30544,1.30544,1.30523,1.30526
32:00.0,1.30522,1.30522,1.30507,1.30515,1.30526,1.30526,1.3051,1.30519
33:00.0,1.30515,1.30537,1.30511,1.30521,1.30519,1.30538,1.30515,1.30525
34:00.0,1.30521,1.30521,1.30492,1.30492,1.30525,1.30525,1.30494,1.30494
35:00.0,1.30492,1.30521,1.30492,1.30517,1.30494,1.30524,1.30494,1.30521
36:00.0,1.30517,1.30531,1.30514,1.30516,1.30521,1.30534,1.30518,1.30518
37:00.0,1.30516,1.3053,1.30507,1.30517,1.30518,1.30533,1.30511,1.3052
38:00.0,1.30517,1.30522,1.30476,1.30493,1.3052,1.30525,1.30478,1.30497
39:00.0,1.30493,1.30494,1.30449,1.30468,1.30497,1.30497,1.30453,1.30472
40:00.0,1.30468,1.30487,1.30462,1.30487,1.30472,1.30489,1.30465,1.30489
41:00.0,1.30487,1.30507,1.30487,1.30494,1.30489,1.30509,1.30489,1.30497
42:00.0,1.30494,1.30497,1.30467,1.30467,1.30497,1.305,1.3047,1.3047
43:00.0,1.30467,1.30504,1.30467,1.30488,1.3047,1.30506,1.30469,1.30491
44:00.0,1.30488,1.30497,1.30487,1.30495,1.30491,1.30499,1.30491,1.30497
45:00.0,1.30495,1.30509,1.30482,1.30504,1.30497,1.30511,1.30485,1.30508
46:00.0,1.30504,1.3051,1.30498,1.30505,1.30508,1.30511,1.30499,1.30507
47:00.0,1.30505,1.30533,1.30498,1.30532,1.30507,1.30533,1.305,1.30533
48:00.0,1.30532,1.30533,1.30501,1.30504,1.30533,1.30538,1.30504,1.30506
49:00.0,1.30504,1.30507,1.30477,1.30477,1.30506,1.30511,1.3048,1.3048
50:00.0,1.30477,1.30498,1.30469,1.30485,1.3048,1.30499,1.30472,1.30487
51:00.0,1.30485,1.30507,1.30473,1.30506,1.30487,1.30508,1.30476,1.30508
52:00.0,1.30506,1.30506,1.30484,1.30495,1.30508,1.30508,1.30488,1.30499
53:00.0,1.30495,1.30506,1.30495,1.30502,1.30499,1.30508,1.30498,1.30505
54:00.0,1.30502,1.30546,1.30496,1.30534,1.30505,1.30547,1.30499,1.30538
55:00.0,1.30534,1.30534,1.30509,1.30512,1.30538,1.30538,1.30512,1.30513
56:00.0,1.30512,1.30512,1.30504,1.30511,1.30513,1.30515,1.30503,1.30515
57:00.0,1.30511,1.30513,1.30467,1.30488,1.30515,1.30515,1.30469,1.30491
58:00.0,1.30488,1.3049,1.30474,1.30485,1.30491,1.30493,1.30478,1.30488
59:00.0,1.30485,1.30516,1.3047,1.30485,1.30488,1.30515,1.30469,1.30485
00:00.0,1.30485,1.30507,1.30478,1.30493,1.30485,1.3051,1.30482,1.30496
01:00.0,1.30493,1.30503,1.30489,1.30493,1.30496,1.30505,1.30495,1.30498
02:00.0,1.30493,1.30504,1.30489,1.30496,1.30498,1.30506,1.3049,1.30501
03:00.0,1.30496,1.30508,1.30493,1.30502,1.30501,1.30511,1.30498,1.30506
04:00.0,1.30502,1.30521,1.30501,1.30521,1.30506,1.30525,1.30506,1.30524
05:00.0,1.30521,1.30555,1.30521,1.30555,1.30524,1.30559,1.30524,1.30559
06:00.0,1.30555,1.30564,1.30532,1.30564,1.30559,1.30568,1.30536,1.30568
07:00.0,1.30564,1.30572,1.3055,1.30561,1.30568,1.30572,1.30554,1.30565
08:00.0,1.30561,1.30575,1.30559,1.30562,1.30565,1.30575,1.30564,1.30564
09:00.0,1.30562,1.30576,1.3055,1.30565,1.30564,1.30575,1.30549,1.30569
10:00.0,1.30565,1.30573,1.30558,1.30561,1.30569,1.30574,1.30563,1.30566
11:00.0,1.30561,1.30575,1.30561,1.30569,1.30566,1.30579,1.30566,1.30572
12:00.0,1.30569,1.30585,1.30567,1.30585,1.30572,1.30588,1.30572,1.30588
13:00.0,1.30585,1.30585,1.30576,1.30579,1.30588,1.30588,1.30581,1.30583
14:00.0,1.30579,1.30579,1.30569,1.3057,1.30583,1.30583,1.30573,1.30574
15:00.0,1.3057,1.30575,1.30569,1.30573,1.30574,1.30579,1.30574,1.30577
16:00.0,1.30573,1.3059,1.30572,1.30577,1.30577,1.30584,1.30577,1.30579
17:00.0,1.30577,1.30577,1.30553,1.30559,1.30579,1.30579,1.30558,1.30563
18:00.0,1.30559,1.30572,1.30546,1.30562,1.30563,1.30575,1.30547,1.30563
19:00.0,1.30562,1.30562,1.30554,1.30562,1.30563,1.30563,1.30557,1.30563
20:00.0,1.30562,1.30577,1.30558,1.30572,1.30563,1.30573,1.30563,1.30573
21:00.0,1.30572,1.30572,1.3055,1.30558,1.30573,1.30573,1.30556,1.30563
22:00.0,1.30558,1.3057,1.30548,1.30551,1.30563,1.30574,1.30553,1.30556
23:00.0,1.30551,1.30573,1.3055,1.30557,1.30556,1.30575,1.30553,1.30561
24:00.0,1.30557,1.30566,1.30545,1.30552,1.30561,1.30568,1.30551,1.30556
25:00.0,1.30552,1.30552,1.30533,1.3054,1.30556,1.30556,1.30537,1.30543
26:00.0,1.3054,1.30563,1.30539,1.30549,1.30543,1.30567,1.30543,1.30551
27:00.0,1.30549,1.30568,1.30546,1.30562,1.30551,1.30571,1.30547,1.30566
28:00.0,1.30562,1.30573,1.30556,1.30571,1.30566,1.30575,1.30559,1.30574
29:00.0,1.30571,1.30585,1.30562,1.30584,1.30574,1.30589,1.30565,1.30589
30:00.0,1.30584,1.30586,1.30549,1.30562,1.30589,1.30589,1.30556,1.30566
31:00.0,1.30562,1.30567,1.30555,1.30567,1.30566,1.30569,1.30558,1.30569
32:00.0,1.30567,1.30568,1.30539,1.30549,1.30569,1.30573,1.3054,1.30555
33:00.0,1.30549,1.30579,1.30539,1.30571,1.30555,1.3058,1.30543,1.30577
34:00.0,1.30571,1.30571,1.30548,1.30561,1.30577,1.30577,1.30547,1.30567
35:00.0,1.30561,1.30596,1.30559,1.30583,1.30567,1.30596,1.30562,1.30588
36:00.0,1.30583,1.30591,1.30561,1.30568,1.30588,1.30594,1.30565,1.30573
37:00.0,1.30568,1.30593,1.30568,1.30591,1.30573,1.30597,1.30573,1.30597
38:00.0,1.30591,1.30599,1.30589,1.30591,1.30597,1.30603,1.30594,1.30594
39:00.0,1.30591,1.30602,1.30591,1.30592,1.30594,1.30606,1.30594,1.30595
40:00.0,1.30592,1.30603,1.3058,1.30602,1.30595,1.30604,1.30583,1.30604
41:00.0,1.30602,1.30707,1.30602,1.30644,1.30604,1.30698,1.30604,1.30648
42:00.0,1.30644,1.30662,1.30637,1.30654,1.30648,1.30665,1.30641,1.30655
43:00.0,1.30654,1.30669,1.30648,1.30659,1.30655,1.30673,1.30654,1.3066
44:00.0,1.30659,1.30662,1.30643,1.3066,1.3066,1.30665,1.30648,1.30665
45:00.0,1.3066,1.3066,1.30642,1.30658,1.30665,1.30665,1.30648,1.30662
46:00.0,1.30658,1.30674,1.30655,1.30663,1.30662,1.30678,1.3066,1.30666
47:00.0,1.30663,1.30669,1.30659,1.30669,1.30666,1.30672,1.30665,1.30672
48:00.0,1.30669,1.30695,1.30658,1.30683,1.30672,1.30694,1.30662,1.30685
49:00.0,1.30683,1.30721,1.30682,1.30718,1.30685,1.30726,1.30685,1.30722
50:00.0,1.30718,1.30744,1.3071,1.30715,1.30722,1.30748,1.30714,1.30721
51:00.0,1.30715,1.30722,1.30678,1.30691,1.30721,1.30726,1.30677,1.30697
52:00.0,1.30691,1.30744,1.30691,1.30711,1.30697,1.30744,1.30691,1.30712
53:00.0,1.30711,1.30749,1.30708,1.30742,1.30712,1.30747,1.30711,1.30743
54:00.0,1.30742,1.30743,1.30718,1.30729,1.30743,1.30745,1.30718,1.30735
55:00.0,1.30729,1.30741,1.30729,1.30732,1.30735,1.30744,1.30731,1.30737
56:00.0,1.30732,1.30739,1.30721,1.3073,1.30737,1.30742,1.30725,1.30733
57:00.0,1.3073,1.30771,1.30726,1.30731,1.30733,1.3077,1.3073,1.30736
58:00.0,1.30731,1.30743,1.30707,1.30707,1.30736,1.30747,1.30712,1.30712
59:00.0,1.30707,1.30719,1.307,1.30719,1.30712,1.30723,1.30704,1.30723
00:00.0,1.30719,1.30725,1.30683,1.30711,1.30723,1.30731,1.30689,1.30715
01:00.0,1.30711,1.30736,1.307,1.307,1.30715,1.30735,1.30703,1.30703
02:00.0,1.307,1.30709,1.30687,1.30704,1.30703,1.30712,1.3069,1.30708
03:00.0,1.30704,1.30704,1.30677,1.30686,1.30708,1.30708,1.3068,1.30691
04:00.0,1.30686,1.30731,1.30686,1.30712,1.30691,1.30731,1.3069,1.30718
05:00.0,1.30712,1.30717,1.30694,1.30696,1.30718,1.3072,1.30698,1.30699
06:00.0,1.30696,1.30706,1.30677,1.3069,1.30699,1.3071,1.30681,1.30694
07:00.0,1.3069,1.3071,1.30677,1.30695,1.30694,1.30712,1.30681,1.307
08:00.0,1.30695,1.30718,1.30688,1.3071,1.307,1.3072,1.30691,1.30712
09:00.0,1.3071,1.30726,1.30697,1.30719,1.30712,1.3073,1.30702,1.30724
10:00.0,1.30719,1.30721,1.30699,1.30699,1.30724,1.30725,1.30703,1.30705
11:00.0,1.30699,1.3071,1.3069,1.30702,1.30705,1.30712,1.30695,1.30708
12:00.0,1.30702,1.30713,1.3068,1.30681,1.30708,1.30714,1.30684,1.30686
13:00.0,1.30681,1.30681,1.3064,1.30648,1.30686,1.30686,1.30645,1.30651
14:00.0,1.30648,1.30652,1.30595,1.30601,1.30651,1.30654,1.30598,1.30605
15:00.0,1.30601,1.30601,1.30566,1.30569,1.30605,1.30605,1.30571,1.30572
16:00.0,1.30569,1.30582,1.30547,1.3056,1.30572,1.30584,1.30551,1.30564
17:00.0,1.3056,1.30563,1.30551,1.30563,1.30564,1.30565,1.30554,1.30565
18:00.0,1.30563,1.30575,1.30548,1.30548,1.30565,1.3058,1.30552,1.30552
19:00.0,1.30548,1.30577,1.30548,1.30573,1.30552,1.30581,1.30552,1.30578
20:00.0,1.30573,1.30602,1.30573,1.306,1.30578,1.30605,1.30578,1.30605
21:00.0,1.306,1.30603,1.30562,1.30562,1.30605,1.30606,1.30566,1.30566
22:00.0,1.30562,1.30581,1.30562,1.30581,1.30566,1.30585,1.30566,1.30585
23:00.0,1.30581,1.30614,1.30566,1.30611,1.30585,1.30616,1.30571,1.30615
24:00.0,1.30611,1.30611,1.3059,1.30602,1.30615,1.30615,1.30596,1.30606
25:00.0,1.30602,1.30616,1.30599,1.30615,1.30606,1.30619,1.30602,1.30619
26:00.0,1.30615,1.30616,1.30597,1.30605,1.30619,1.30619,1.30602,1.3061
27:00.0,1.30605,1.30614,1.30601,1.30612,1.3061,1.30618,1.30606,1.30618
28:00.0,1.30612,1.30612,1.30595,1.30603,1.30618,1.30618,1.30599,1.30609
29:00.0,1.30603,1.30622,1.30601,1.30621,1.30609,1.30626,1.30606,1.30625
30:00.0,1.30621,1.30622,1.30605,1.30614,1.30625,1.30625,1.30609,1.30618
31:00.0,1.30614,1.30614,1.30585,1.30587,1.30618,1.30619,1.3059,1.3059
32:00.0,1.30587,1.30592,1.30577,1.30582,1.3059,1.30595,1.30581,1.30586
33:00.0,1.30582,1.30596,1.30572,1.30595,1.30586,1.30599,1.30576,1.30598
34:00.0,1.30595,1.30614,1.30594,1.30614,1.30598,1.30613,1.30598,1.30613
35:00.0,1.30614,1.30616,1.30596,1.30605,1.30613,1.30618,1.30597,1.30603
36:00.0,1.30605,1.30615,1.30594,1.30594,1.30603,1.30616,1.306,1.306
37:00.0,1.30594,1.30603,1.30587,1.30591,1.306,1.30607,1.30593,1.30597
38:00.0,1.30591,1.30644,1.30591,1.30644,1.30597,1.30646,1.30597,1.30646
39:00.0,1.30644,1.30645,1.30609,1.30614,1.30646,1.30648,1.30613,1.30615
40:00.0,1.30614,1.30624,1.30611,1.30614,1.30615,1.30628,1.30614,1.30618
41:00.0,1.30614,1.30634,1.30613,1.30619,1.30618,1.30638,1.30618,1.3062
42:00.0,1.30619,1.30642,1.30619,1.30627,1.3062,1.30646,1.3062,1.30631
43:00.0,1.30627,1.30636,1.30622,1.30625,1.30631,1.30638,1.30628,1.30628
44:00.0,1.30625,1.30631,1.30621,1.30622,1.30628,1.30633,1.30622,1.30622
45:00.0,1.30622,1.30624,1.30598,1.30601,1.30622,1.30628,1.30602,1.30606
46:00.0,1.30601,1.30613,1.30592,1.30599,1.30606,1.30617,1.30597,1.30605
47:00.0,1.30599,1.30599,1.30541,1.30574,1.30605,1.30605,1.30544,1.30578
48:00.0,1.30574,1.30575,1.30558,1.30562,1.30578,1.3058,1.30563,1.30566
49:00.0,1.30562,1.30569,1.30547,1.30547,1.30566,1.3057,1.30551,1.30552
50:00.0,1.30547,1.30558,1.30546,1.30555,1.30552,1.30562,1.3055,1.30559
51:00.0,1.30555,1.30555,1.30541,1.30545,1.30559,1.30559,1.30546,1.30549
52:00.0,1.30545,1.30545,1.30533,1.30533,1.30549,1.30549,1.30536,1.30538
53:00.0,1.30533,1.30534,1.30515,1.30516,1.30538,1.30538,1.30521,1.30521
54:00.0,1.30516,1.30524,1.30515,1.3052,1.30521,1.30528,1.30521,1.30526
55:00.0,1.3052,1.30546,1.3051,1.30515,1.30526,1.30551,1.30512,1.30519
56:00.0,1.30515,1.30527,1.30512,1.30517,1.30519,1.30529,1.30516,1.30522
57:00.0,1.30517,1.30539,1.30516,1.30538,1.30522,1.30542,1.30521,1.30542
58:00.0,1.30538,1.30571,1.30536,1.30564,1.30542,1.30571,1.30539,1.30566
59:00.0,1.30564,1.30579,1.30549,1.3056,1.30566,1.30577,1.3055,1.30561
00:00.0,1.3056,1.30577,1.30554,1.30564,1.30561,1.30577,1.30558,1.30563
01:00.0,1.30564,1.30566,1.3055,1.30551,1.30563,1.30568,1.30554,1.30555
02:00.0,1.30551,1.30551,1.30513,1.30513,1.30555,1.30555,1.30516,1.30516
03:00.0,1.30513,1.30523,1.30506,1.30522,1.30516,1.30527,1.30509,1.30527
04:00.0,1.30522,1.30526,1.30511,1.3052,1.30527,1.3053,1.30512,1.30523
05:00.0,1.3052,1.30536,1.30514,1.30534,1.30523,1.3054,1.30517,1.30538
06:00.0,1.30534,1.30547,1.30532,1.30534,1.30538,1.30551,1.30538,1.3054
07:00.0,1.30534,1.30544,1.30532,1.30542,1.3054,1.30548,1.30538,1.30548
08:00.0,1.30542,1.30542,1.30532,1.30535,1.30548,1.30548,1.30537,1.3054
09:00.0,1.30535,1.30547,1.30533,1.30545,1.3054,1.30551,1.30538,1.30549
10:00.0,1.30545,1.30546,1.30536,1.30544,1.30549,1.3055,1.30538,1.30549
11:00.0,1.30544,1.30544,1.30534,1.30535,1.30549,1.30549,1.30539,1.30539
12:00.0,1.30535,1.30548,1.30533,1.3054,1.30539,1.30552,1.30538,1.30546
13:00.0,1.3054,1.30546,1.3054,1.30546,1.30546,1.3055,1.30546,1.3055
14:00.0,1.30546,1.30548,1.30546,1.30546,1.3055,1.30551,1.3055,1.30551
15:00.0,1.30546,1.30554,1.30542,1.30552,1.30551,1.30558,1.30548,1.30558
16:00.0,1.30552,1.30572,1.30552,1.30564,1.30558,1.30574,1.30557,1.30568
17:00.0,1.30564,1.30566,1.30559,1.30562,1.30568,1.30568,1.30563,1.30568
18:00.0,1.30562,1.3061,1.30562,1.30601,1.30568,1.30612,1.30568,1.30607
19:00.0,1.30601,1.30621,1.306,1.30614,1.30607,1.30625,1.30605,1.30619
20:00.0,1.30614,1.30623,1.30613,1.30616,1.30619,1.30626,1.30618,1.3062
21:00.0,1.30616,1.30621,1.30613,1.30616,1.3062,1.30625,1.30617,1.30618
22:00.0,1.30616,1.30619,1.30568,1.30568,1.30618,1.30619,1.30571,1.30571
23:00.0,1.30568,1.3059,1.30553,1.3056,1.30571,1.30593,1.30553,1.3056
24:00.0,1.3056,1.30577,1.30532,1.3054,1.3056,1.30581,1.30535,1.30544
25:00.0,1.3054,1.30576,1.3054,1.30556,1.30544,1.30578,1.30544,1.3056
26:00.0,1.30556,1.30577,1.30552,1.30577,1.3056,1.30577,1.30556,1.30577
27:00.0,1.30577,1.30577,1.30555,1.30567,1.30577,1.30579,1.30559,1.3057
28:00.0,1.30567,1.30567,1.30563,1.30567,1.3057,1.3057,1.30568,1.30568
29:00.0,1.30567,1.30574,1.30563,1.30564,1.30568,1.30576,1.30568,1.3057
30:00.0,1.30564,1.30568,1.30563,1.30563,1.3057,1.3057,1.30565,1.30565
31:00.0,1.30563,1.30564,1.30554,1.30563,1.30565,1.30565,1.30558,1.30565
32:00.0,1.30563,1.30563,1.30544,1.30545,1.30565,1.30565,1.30546,1.30549
33:00.0,1.30545,1.30548,1.30544,1.30546,1.30549,1.30551,1.30549,1.30551
34:00.0,1.30546,1.30546,1.30525,1.30536,1.30551,1.30551,1.30528,1.3054
35:00.0,1.30536,1.30537,1.30508,1.30519,1.3054,1.3054,1.30509,1.30523
36:00.0,1.30519,1.30527,1.30517,1.30524,1.30523,1.3053,1.30522,1.30527
37:00.0,1.30524,1.30526,1.30524,1.30524,1.30527,1.3053,1.30527,1.3053
38:00.0,1.30524,1.30533,1.30524,1.30526,1.3053,1.30534,1.30529,1.30531
39:00.0,1.30526,1.30529,1.30524,1.30524,1.30531,1.30531,1.30528,1.30529
40:00.0,1.30524,1.30524,1.30514,1.30515,1.30529,1.30529,1.30516,1.30516
41:00.0,1.30515,1.30515,1.30504,1.30513,1.30516,1.30519,1.30509,1.30519
42:00.0,1.30513,1.30531,1.30513,1.30523,1.30519,1.30534,1.30519,1.30527
43:00.0,1.30523,1.30539,1.30523,1.30535,1.30527,1.30542,1.30527,1.3054
44:00.0,1.30535,1.30554,1.30525,1.30533,1.3054,1.30556,1.30528,1.30535
45:00.0,1.30533,1.30544,1.3052,1.30531,1.30535,1.30546,1.30525,1.30535
46:00.0,1.30531,1.30535,1.30531,1.30533,1.30535,1.30539,1.30535,1.30539
47:00.0,1.30533,1.30558,1.30533,1.30558,1.30539,1.30562,1.30539,1.30562
48:00.0,1.30558,1.30563,1.30557,1.30558,1.30562,1.30567,1.30562,1.30562
49:00.0,1.30558,1.30567,1.30558,1.30564,1.30562,1.30571,1.30562,1.30568
50:00.0,1.30564,1.30564,1.30544,1.30548,1.30568,1.30568,1.30543,1.30549
51:00.0,1.30548,1.30549,1.30545,1.30546,1.30549,1.30553,1.30547,1.30551
52:00.0,1.30546,1.30549,1.30545,1.30545,1.30551,1.30553,1.30547,1.30549
53:00.0,1.30545,1.30556,1.30543,1.30556,1.30549,1.30558,1.30549,1.30558
54:00.0,1.30556,1.30559,1.30553,1.30557,1.30558,1.30563,1.30558,1.30561
55:00.0,1.30557,1.30565,1.30553,1.30553,1.30561,1.30567,1.30556,1.30558
56:00.0,1.30553,1.30554,1.30536,1.30539,1.30558,1.30558,1.30539,1.30543
57:00.0,1.30539,1.30544,1.30509,1.30529,1.30543,1.30548,1.30512,1.30532
58:00.0,1.30529,1.30537,1.30515,1.30515,1.30532,1.30542,1.30521,1.30521
59:00.0,1.30515,1.30544,1.30509,1.30535,1.30521,1.30548,1.30514,1.3054
00:00.0,1.30535,1.30554,1.30521,1.30553,1.3054,1.3056,1.30529,1.30559
